#{"t_start": 1733938131.298526, "env_id": "HalfCheetah-v4"}
r,l,t
6085.390297,1000,856.469001
1667.793344,1000,857.260855
6052.269719,1000,858.044794
2176.058577,1000,858.848516
6169.62391,1000,859.625271
6027.030904,1000,860.420406
4206.694827,1000,861.202932
5828.717756,1000,861.997238
5730.40576,1000,862.78567
6137.581258,1000,863.571795
6159.048777,1000,864.502915
6063.397177,1000,865.303232
6006.785553,1000,866.080342
